BSHD,2012/08/28 18:50:25,0001,0116.0003,15840  
Pilot Sector Name,SID,NID,Extend BID,T-PN,Antenna Lati,Antenna Longi,Antenna Alti,Antenna Loc Accu,Sector Center Lati,Sector Center Longi,Sector Center Alti,Antenna Orientation,Antenna Opening,Max Antenna Range,Terrain Average Height,Terrain Height Standard Deviation,Potential Repeater,PN Increment,FWD Calib,FWD Calib Accu,RTD Calib,RTD Calib Accu,FormatType,SwitchNum
NJC1236-6-283-xingweicuncaichang,14174,10,18566470,393,32.101667,118.833889,55,300,32.103259,118.828727,18,290,120,1724,17,2,0,1,15.00,39,1.00,524,1,-1
NJC1237-0-242-yueyuan_BBU_3_C,14174,10,13192528,135,32.094722,118.813333,35,300,32.098773,118.813333,14,0,120,1500,15,3,0,1,15.00,39,1.00,524,1,-1
NJC1237-0-242-yueyuan_BBU_3_C,14174,10,15879504,135,32.094722,118.813333,35,300,32.098773,118.813333,14,0,120,1500,15,3,0,1,15.00,39,1.00,524,1,-1
NJC1237-0-242-yueyuan_BBU_3_C,14174,10,18566480,135,32.094722,118.813333,35,300,32.098773,118.813333,14,0,120,1500,15,3,0,1,15.00,39,1.00,524,1,-1
NJC1237-1-242-yueyuan_BBU_3_C,14174,10,13192529,303,32.094722,118.813333,35,300,32.092697,118.817474,14,120,120,1500,15,2,0,1,15.00,39,1.00,524,1,-1
NJC1237-1-242-yueyuan_BBU_3_C,14174,10,15879505,303,32.094722,118.813333,35,300,32.092697,118.817474,14,120,120,1500,15,2,0,1,15.00,39,1.00,524,1,-1
NJC1237-1-242-yueyuan_BBU_3_C,14174,10,18566481,303,32.094722,118.813333,35,300,32.092697,118.817474,14,120,120,1500,15,2,0,1,15.00,39,1.00,524,1,-1
NJC1237-2-242-yueyuan_BBU_3_C,14174,10,13192530,471,32.094722,118.813333,35,300,32.092697,118.809193,19,240,120,1500,19,5,0,1,15.00,39,1.00,524,1,-1
NJC1237-2-242-yueyuan_BBU_3_C,14174,10,15879506,471,32.094722,118.813333,35,300,32.092697,118.809193,19,240,120,1500,19,5,0,1,15.00,39,1.00,524,1,-1
NJC1237-2-242-yueyuan_BBU_3_C,14174,10,18566482,471,32.094722,118.813333,35,300,32.092697,118.809193,19,240,120,1500,19,5,0,1,15.00,39,1.00,524,1,-1
NJC1239-0-283-yingtuocun_BBU_4,14174,10,13192560,492,32.096944,118.855278,38,300,32.096944,118.855278,34,0,360,800,37,5,0,1,15.00,39,1.00,524,1,-1
NJC1239-0-283-yingtuocun_BBU_4,14174,10,15879536,492,32.096944,118.855278,38,300,32.096944,118.855278,34,0,360,800,37,5,0,1,15.00,39,1.00,524,1,-1
NJC1239-0-283-yingtuocun_BBU_4,14174,10,18566512,492,32.096944,118.855278,38,300,32.096944,118.855278,34,0,360,800,37,5,0,1,15.00,39,1.00,524,1,-1
NJC1240-4-160-chengbeishuichang_C,14174,10,10505604,90,32.132778,118.809444,64,300,32.136828,118.809444,43,0,120,1500,32,11,0,3,15.00,39,1.00,524,1,-1
NJC1240-4-160-chengbeishuichang_C,14174,10,13192580,90,32.132778,118.809444,64,300,32.136828,118.809444,43,0,120,1500,32,11,0,3,15.00,39,1.00,524,1,-1
NJC1240-4-160-chengbeishuichang_C,14174,10,15879556,90,32.132778,118.809444,64,300,32.136828,118.809444,43,0,120,1500,32,11,0,3,15.00,39,1.00,524,1,-1
NJC1240-4-160-chengbeishuichang_C,14174,10,18566532,90,32.132778,118.809444,64,300,32.136828,118.809444,43,0,120,1500,32,11,0,3,15.00,39,1.00,524,1,-1
NJC1240-5-160-chengbeishuichang_C,14174,10,10505605,258,32.132778,118.809444,63,300,32.130753,118.813586,18,120,120,1500,19,4,0,1,15.00,39,1.00,524,1,-1
NJC1240-5-160-chengbeishuichang_C,14174,10,13192581,258,32.132778,118.809444,63,300,32.130753,118.813586,18,120,120,1500,19,4,0,1,15.00,39,1.00,524,1,-1
NJC1240-5-160-chengbeishuichang_C,14174,10,15879557,258,32.132778,118.809444,63,300,32.130753,118.813586,18,120,120,1500,19,4,0,1,15.00,39,1.00,524,1,-1
NJC1240-5-160-chengbeishuichang_C,14174,10,18566533,258,32.132778,118.809444,63,300,32.130753,118.813586,18,120,120,1500,19,4,0,1,15.00,39,1.00,524,1,-1
NJC1240-6-160-chengbeishuichang_C,14174,10,10505606,426,32.132778,118.809444,63,300,32.130753,118.805302,31,240,120,1500,39,18,0,3,15.00,39,1.00,524,1,-1
NJC1240-6-160-chengbeishuichang_C,14174,10,13192582,426,32.132778,118.809444,63,300,32.130753,118.805302,31,240,120,1500,39,18,0,3,15.00,39,1.00,524,1,-1
NJC1240-6-160-chengbeishuichang_C,14174,10,15879558,426,32.132778,118.809444,63,300,32.130753,118.805302,31,240,120,1500,39,18,0,3,15.00,39,1.00,524,1,-1
NJC1240-6-160-chengbeishuichang_C,14174,10,18566534,426,32.132778,118.809444,63,300,32.130753,118.805302,31,240,120,1500,39,18,0,3,15.00,39,1.00,524,1,-1
NJC1241-1-201-xingang_BBU_1_C,14174,10,13192593,148,32.152778,118.875833,42,300,32.152778,118.875833,40,0,360,800,41,3,0,1,15.00,39,1.00,524,1,-1
NJC1241-1-201-xingang_BBU_1_C,14174,10,18566545,148,32.152778,118.875833,42,300,32.152778,118.875833,40,0,360,800,41,3,0,1,15.00,39,1.00,524,1,-1
NJC1243-0-160-yaohuamen_BBU_1_C,14174,10,10505648,204,32.106389,118.870833,59,300,32.102881,118.868442,42,210,120,1500,39,4,0,1,15.00,39,1.00,524,1,-1
NJC1243-0-160-yaohuamen_BBU_1_C,14174,10,13192624,204,32.106389,118.870833,59,300,32.102881,118.868442,42,210,120,1500,39,4,0,1,15.00,39,1.00,524,1,-1
NJC1243-0-160-yaohuamen_BBU_1_C,14174,10,15879600,204,32.106389,118.870833,59,300,32.102881,118.868442,42,210,120,1500,39,4,0,1,15.00,39,1.00,524,1,-1
NJC1243-0-160-yaohuamen_BBU_1_C,14174,10,18566576,204,32.106389,118.870833,59,300,32.102881,118.868442,42,210,120,1500,39,4,0,1,15.00,39,1.00,524,1,-1
NJC1243-1-242-yaohuamen_BBU_1_C,14174,10,13192625,490,32.119444,118.871389,32,300,32.119444,118.871389,32,0,360,800,31,3,0,1,15.00,39,1.00,524,1,-1
NJC1243-1-242-yaohuamen_BBU_1_C,14174,10,15879601,490,32.119444,118.871389,32,300,32.119444,118.871389,32,0,360,800,31,3,0,1,15.00,39,1.00,524,1,-1
NJC1243-1-242-yaohuamen_BBU_1_C,14174,10,18566577,490,32.119444,118.871389,32,300,32.119444,118.871389,32,0,360,800,31,3,0,1,15.00,39,1.00,524,1,-1
NJC1243-2-201-yaohuamen_BBU_1_A,14174,10,13192626,156,32.115833,118.876111,31,300,32.115833,118.876111,30,0,360,800,30,2,0,1,15.00,39,1.00,524,1,-1
NJC1243-2-201-yaohuamen_BBU_1_A,14174,10,18566578,156,32.115833,118.876111,31,300,32.115833,118.876111,30,0,360,800,30,2,0,1,15.00,39,1.00,524,1,-1
NJC1243-3-201-yaohuamen_BBU_1_A,14174,10,13192627,507,32.115833,118.876111,31,300,32.115833,118.876111,30,0,360,800,30,2,0,1,15.00,39,1.00,524,1,-1
NJC1243-3-201-yaohuamen_BBU_1_A,14174,10,18566579,507,32.115833,118.876111,31,300,32.115833,118.876111,30,0,360,800,30,2,0,1,15.00,39,1.00,524,1,-1
NJC1245-4-242-xuanwuqukanshousuo_C,14174,10,13192660,48,32.033194,118.888658,35,300,32.037244,118.888658,4,0,120,1500,7,3,0,1,15.00,39,1.00,524,1,-1
NJC1245-4-242-xuanwuqukanshousuo_C,14174,10,15879636,48,32.033194,118.888658,35,300,32.037244,118.888658,4,0,120,1500,7,3,0,1,15.00,39,1.00,524,1,-1
NJC1245-4-242-xuanwuqukanshousuo_C,14174,10,18566612,48,32.033194,118.888658,35,300,32.037244,118.888658,4,0,120,1500,7,3,0,1,15.00,39,1.00,524,1,-1
NJC1245-5-242-xuanwuqukanshousuo_C,14174,10,13192661,216,32.033194,118.888658,35,300,32.031169,118.892796,4,120,120,1500,6,2,0,1,15.00,39,1.00,524,1,-1
NJC1245-5-242-xuanwuqukanshousuo_C,14174,10,15879637,216,32.033194,118.888658,35,300,32.031169,118.892796,4,120,120,1500,6,2,0,1,15.00,39,1.00,524,1,-1
NJC1245-5-242-xuanwuqukanshousuo_C,14174,10,18566613,216,32.033194,118.888658,35,300,32.031169,118.892796,4,120,120,1500,6,2,0,1,15.00,39,1.00,524,1,-1
NJC1245-6-242-xuanwuqukanshousuo_C,14174,10,13192662,384,32.033194,118.888658,35,300,32.031169,118.884520,4,240,120,1500,4,1,0,1,15.00,39,1.00,524,1,-1
NJC1245-6-242-xuanwuqukanshousuo_C,14174,10,15879638,384,32.033194,118.888658,35,300,32.031169,118.884520,4,240,120,1500,4,1,0,1,15.00,39,1.00,524,1,-1
NJC1245-6-242-xuanwuqukanshousuo_C,14174,10,18566614,384,32.033194,118.888658,35,300,32.031169,118.884520,4,240,120,1500,4,1,0,1,15.00,39,1.00,524,1,-1
NJC1246-0-160-yijiangmenyingyeting_BBU_2_C,14174,10,10505696,342,32.096667,118.743730,15,300,32.100473,118.742095,12,340,120,1500,9,4,0,1,15.00,39,1.00,524,1,-1
NJC1246-0-160-yijiangmenyingyeting_BBU_2_C,14174,10,13192672,342,32.096667,118.743730,15,300,32.100473,118.742095,12,340,120,1500,9,4,0,1,15.00,39,1.00,524,1,-1
NJC1246-0-160-yijiangmenyingyeting_BBU_2_C,14174,10,15879648,342,32.096667,118.743730,15,300,32.100473,118.742095,12,340,120,1500,9,4,0,1,15.00,39,1.00,524,1,-1
NJC1246-0-160-yijiangmenyingyeting_BBU_2_C,14174,10,18566624,342,32.096667,118.743730,15,300,32.100473,118.742095,12,340,120,1500,9,4,0,1,15.00,39,1.00,524,1,-1
NJC1249-4-283-jinggangbinguan,14174,10,10505748,78,32.132917,118.817569,46,300,32.132636,118.815685,20,260,120,602,21,5,0,1,15.00,39,1.00,524,1,-1
NJC1249-4-283-jinggangbinguan,14174,10,13192724,78,32.132917,118.817569,46,300,32.132636,118.815685,20,260,120,602,21,5,0,1,15.00,39,1.00,524,1,-1
NJC1249-4-283-jinggangbinguan,14174,10,15879700,78,32.132917,118.817569,46,300,32.132636,118.815685,20,260,120,602,21,5,0,1,15.00,39,1.00,524,1,-1
NJC1249-4-283-jinggangbinguan,14174,10,18566676,78,32.132917,118.817569,46,300,32.132636,118.815685,20,260,120,602,21,5,0,1,15.00,39,1.00,524,1,-1
NJC1249-5-283-jinggangbinguan,14174,10,10505749,246,32.132917,118.817569,46,300,32.132232,118.819303,16,115,120,602,16,1,0,1,15.00,39,1.00,524,1,-1
NJC1249-5-283-jinggangbinguan,14174,10,13192725,246,32.132917,118.817569,46,300,32.132232,118.819303,16,115,120,602,16,1,0,1,15.00,39,1.00,524,1,-1
NJC1249-5-283-jinggangbinguan,14174,10,15879701,246,32.132917,118.817569,46,300,32.132232,118.819303,16,115,120,602,16,1,0,1,15.00,39,1.00,524,1,-1
NJC1249-5-283-jinggangbinguan,14174,10,18566677,246,32.132917,118.817569,46,300,32.132232,118.819303,16,115,120,602,16,1,0,1,15.00,39,1.00,524,1,-1
NJC1249-6-283-jinggangbinguan,14174,10,10505750,414,32.132917,118.817569,46,300,32.128849,118.819318,14,160,120,1604,17,3,0,1,15.00,39,1.00,524,1,-1
NJC1249-6-283-jinggangbinguan,14174,10,13192726,414,32.132917,118.817569,46,300,32.128849,118.819318,14,160,120,1604,17,3,0,1,15.00,39,1.00,524,1,-1
NJC1249-6-283-jinggangbinguan,14174,10,15879702,414,32.132917,118.817569,46,300,32.128849,118.819318,14,160,120,1604,17,3,0,1,15.00,39,1.00,524,1,-1
NJC1249-6-283-jinggangbinguan,14174,10,18566678,414,32.132917,118.817569,46,300,32.128849,118.819318,14,160,120,1604,17,3,0,1,15.00,39,1.00,524,1,-1
NJC1251-4-283-yaohuamenduanju,14174,10,13192756,96,32.115278,118.868889,65,300,32.126189,118.864200,29,340,120,4301,28,9,0,1,15.00,39,1.00,524,1,-1
NJC1251-4-283-yaohuamenduanju,14174,10,15879732,96,32.115278,118.868889,65,300,32.126189,118.864200,29,340,120,4301,28,9,0,1,15.00,39,1.00,524,1,-1
NJC1251-4-283-yaohuamenduanju,14174,10,18566708,96,32.115278,118.868889,65,300,32.126189,118.864200,29,340,120,4301,28,9,0,1,15.00,39,1.00,524,1,-1
NJC1251-5-283-yaohuamenduanju,14174,10,13192757,264,32.115278,118.868889,65,300,32.111032,118.870714,33,160,120,1676,33,4,1,3,15.00,39,1.00,524,1,-1
NJC1251-5-283-yaohuamenduanju,14174,10,15879733,264,32.115278,118.868889,65,300,32.111032,118.870714,33,160,120,1676,33,4,1,3,15.00,39,1.00,524,1,-1
NJC1251-5-283-yaohuamenduanju,14174,10,18566709,264,32.115278,118.868889,65,300,32.111032,118.870714,33,160,120,1676,33,4,1,3,15.00,39,1.00,524,1,-1
NJC1251-6-283-yaohuamenduanju,14174,10,13192758,432,32.115278,118.868889,65,300,32.114493,118.863635,26,260,120,1676,26,7,0,3,15.00,39,1.00,524,1,-1
NJC1251-6-283-yaohuamenduanju,14174,10,15879734,432,32.115278,118.868889,65,300,32.114493,118.863635,26,260,120,1676,26,7,0,3,15.00,39,1.00,524,1,-1
NJC1251-6-283-yaohuamenduanju,14174,10,18566710,432,32.115278,118.868889,65,300,32.114493,118.863635,26,260,120,1676,26,7,0,3,15.00,39,1.00,524,1,-1
NJC1254-4-283-aodongbinguan,14174,10,10505828,57,32.133889,118.815833,50,300,32.133889,118.817746,19,90,120,602,18,3,0,1,15.00,39,1.00,524,1,-1
NJC1254-4-283-aodongbinguan,14174,10,13192804,57,32.133889,118.815833,50,300,32.133889,118.817746,19,90,120,602,18,3,0,1,15.00,39,1.00,524,1,-1
NJC1254-4-283-aodongbinguan,14174,10,15879780,57,32.133889,118.815833,50,300,32.133889,118.817746,19,90,120,602,18,3,0,1,15.00,39,1.00,524,1,-1
NJC1254-4-283-aodongbinguan,14174,10,18566756,57,32.133889,118.815833,50,300,32.133889,118.817746,19,90,120,602,18,3,0,1,15.00,39,1.00,524,1,-1
NJC1254-5-283-aodongbinguan,14174,10,10505829,225,32.133889,118.815833,50,300,32.132486,118.814876,21,210,120,602,21,5,0,1,15.00,39,1.00,524,1,-1
NJC1254-5-283-aodongbinguan,14174,10,13192805,225,32.133889,118.815833,50,300,32.132486,118.814876,21,210,120,602,21,5,0,1,15.00,39,1.00,524,1,-1
NJC1254-5-283-aodongbinguan,14174,10,15879781,225,32.133889,118.815833,50,300,32.132486,118.814876,21,210,120,602,21,5,0,1,15.00,39,1.00,524,1,-1
NJC1254-5-283-aodongbinguan,14174,10,18566757,225,32.133889,118.815833,50,300,32.132486,118.814876,21,210,120,602,21,5,0,1,15.00,39,1.00,524,1,-1
NJC1254-6-283-aodongbinguan,14174,10,10505830,393,32.133889,118.815833,50,300,32.135292,118.814876,26,330,120,602,28,5,0,3,15.00,39,1.00,524,1,-1
NJC1254-6-283-aodongbinguan,14174,10,13192806,393,32.133889,118.815833,50,300,32.135292,118.814876,26,330,120,602,28,5,0,3,15.00,39,1.00,524,1,-1
NJC1254-6-283-aodongbinguan,14174,10,15879782,393,32.133889,118.815833,50,300,32.135292,118.814876,26,330,120,602,28,5,0,3,15.00,39,1.00,524,1,-1
NJC1254-6-283-aodongbinguan,14174,10,18566758,393,32.133889,118.815833,50,300,32.135292,118.814876,26,330,120,602,28,5,0,3,15.00,39,1.00,524,1,-1
NJC1255-4-160-mufudonglu_C,14174,10,10505844,12,32.116389,118.800169,61,300,32.118414,118.796028,33,300,120,1500,44,18,0,1,15.00,39,1.00,524,1,-1
NJC1255-4-160-mufudonglu_C,14174,10,13192820,12,32.116389,118.800169,61,300,32.118414,118.796028,33,300,120,1500,44,18,0,1,15.00,39,1.00,524,1,-1
NJC1255-4-160-mufudonglu_C,14174,10,15879796,12,32.116389,118.800169,61,300,32.118414,118.796028,33,300,120,1500,44,18,0,1,15.00,39,1.00,524,1,-1
NJC1255-4-160-mufudonglu_C,14174,10,18566772,12,32.116389,118.800169,61,300,32.118414,118.796028,33,300,120,1500,44,18,0,1,15.00,39,1.00,524,1,-1
NJC1255-5-160-mufudonglu_C,14174,10,10505845,180,32.116389,118.800169,31,300,32.118992,118.803832,29,50,120,1500,30,18,0,1,15.00,39,1.00,524,1,-1
NJC1255-5-160-mufudonglu_C,14174,10,13192821,180,32.116389,118.800169,31,300,32.118992,118.803832,29,50,120,1500,30,18,0,1,15.00,39,1.00,524,1,-1
NJC1255-5-160-mufudonglu_C,14174,10,15879797,180,32.116389,118.800169,31,300,32.118992,118.803832,29,50,120,1500,30,18,0,1,15.00,39,1.00,524,1,-1
NJC1255-5-160-mufudonglu_C,14174,10,18566773,180,32.116389,118.800169,31,300,32.118992,118.803832,29,50,120,1500,30,18,0,1,15.00,39,1.00,524,1,-1
NJC1255-6-160-mufudonglu_C,14174,10,10505846,348,32.116389,118.800169,75,300,32.112881,118.802560,21,150,120,1500,19,4,0,1,15.00,39,1.00,524,1,-1
NJC1255-6-160-mufudonglu_C,14174,10,13192822,348,32.116389,118.800169,75,300,32.112881,118.802560,21,150,120,1500,19,4,0,1,15.00,39,1.00,524,1,-1
NJC1255-6-160-mufudonglu_C,14174,10,15879798,348,32.116389,118.800169,75,300,32.112881,118.802560,21,150,120,1500,19,4,0,1,15.00,39,1.00,524,1,-1
NJC1255-6-160-mufudonglu_C,14174,10,18566774,348,32.116389,118.800169,75,300,32.112881,118.802560,21,150,120,1500,19,4,0,1,15.00,39,1.00,524,1,-1
NJC1256-4-160-daisilongbinguan_C,14174,10,10505860,33,32.096389,118.756667,23,300,32.103139,118.756667,11,0,120,2500,13,8,0,3,15.00,39,1.00,524,1,-1
NJC1256-4-160-daisilongbinguan_C,14174,10,13192836,33,32.096389,118.756667,23,300,32.103139,118.756667,11,0,120,2500,13,8,0,3,15.00,39,1.00,524,1,-1
NJC1256-4-160-daisilongbinguan_C,14174,10,15879812,33,32.096389,118.756667,23,300,32.103139,118.756667,11,0,120,2500,13,8,0,3,15.00,39,1.00,524,1,-1
NJC1256-4-160-daisilongbinguan_C,14174,10,18566788,33,32.096389,118.756667,23,300,32.103139,118.756667,11,0,120,2500,13,8,0,3,15.00,39,1.00,524,1,-1
NJC1256-5-160-daisilongbinguan_C,14174,10,10505861,201,32.096389,118.756667,23,300,32.094364,118.760807,16,120,120,1500,16,3,0,1,15.00,39,1.00,524,1,-1
NJC1256-5-160-daisilongbinguan_C,14174,10,13192837,201,32.096389,118.756667,23,300,32.094364,118.760807,16,120,120,1500,16,3,0,1,15.00,39,1.00,524,1,-1
NJC1256-5-160-daisilongbinguan_C,14174,10,15879813,201,32.096389,118.756667,23,300,32.094364,118.760807,16,120,120,1500,16,3,0,1,15.00,39,1.00,524,1,-1
NJC1256-5-160-daisilongbinguan_C,14174,10,18566789,201,32.096389,118.756667,23,300,32.094364,118.760807,16,120,120,1500,16,3,0,1,15.00,39,1.00,524,1,-1
NJC1256-6-160-daisilongbinguan_C,14174,10,10505862,369,32.096389,118.756667,23,300,32.094364,118.752526,13,240,120,1500,14,3,0,1,15.00,39,1.00,524,1,-1
NJC1256-6-160-daisilongbinguan_C,14174,10,13192838,369,32.096389,118.756667,23,300,32.094364,118.752526,13,240,120,1500,14,3,0,1,15.00,39,1.00,524,1,-1
NJC1256-6-160-daisilongbinguan_C,14174,10,15879814,369,32.096389,118.756667,23,300,32.094364,118.752526,13,240,120,1500,14,3,0,1,15.00,39,1.00,524,1,-1
NJC1256-6-160-daisilongbinguan_C,14174,10,18566790,369,32.096389,118.756667,23,300,32.094364,118.752526,13,240,120,1500,14,3,0,1,15.00,39,1.00,524,1,-1
NJC1257-4-160-shebeianzhuanggongsi_C,14174,10,10505876,69,32.116798,118.822376,24,300,32.120848,118.822376,15,0,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1257-4-160-shebeianzhuanggongsi_C,14174,10,13192852,69,32.116798,118.822376,24,300,32.120848,118.822376,15,0,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1257-4-160-shebeianzhuanggongsi_C,14174,10,15879828,69,32.116798,118.822376,24,300,32.120848,118.822376,15,0,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1257-4-160-shebeianzhuanggongsi_C,14174,10,18566804,69,32.116798,118.822376,24,300,32.120848,118.822376,15,0,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1257-5-160-shebeianzhuanggongsi_C,14174,10,10505877,237,32.116798,118.822376,24,300,32.116095,118.827086,17,100,120,1500,17,2,0,1,15.00,39,1.00,524,1,-1
NJC1257-5-160-shebeianzhuanggongsi_C,14174,10,13192853,237,32.116798,118.822376,24,300,32.116095,118.827086,17,100,120,1500,17,2,0,1,15.00,39,1.00,524,1,-1
NJC1257-5-160-shebeianzhuanggongsi_C,14174,10,15879829,237,32.116798,118.822376,24,300,32.116095,118.827086,17,100,120,1500,17,2,0,1,15.00,39,1.00,524,1,-1
NJC1257-5-160-shebeianzhuanggongsi_C,14174,10,18566805,237,32.116798,118.822376,24,300,32.116095,118.827086,17,100,120,1500,17,2,0,1,15.00,39,1.00,524,1,-1
NJC1257-6-160-shebeianzhuanggongsi_C,14174,10,10505878,405,32.116798,118.822376,24,300,32.114773,118.818235,16,240,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1257-6-160-shebeianzhuanggongsi_C,14174,10,13192854,405,32.116798,118.822376,24,300,32.114773,118.818235,16,240,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1257-6-160-shebeianzhuanggongsi_C,14174,10,15879830,405,32.116798,118.822376,24,300,32.114773,118.818235,16,240,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1257-6-160-shebeianzhuanggongsi_C,14174,10,18566806,405,32.116798,118.822376,24,300,32.114773,118.818235,16,240,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1261-4-160-zhongyangmen_C,14174,10,10505940,57,32.098889,118.778333,40,300,32.102939,118.778333,24,0,120,1500,23,4,0,3,15.00,39,1.00,524,1,-1
NJC1261-4-160-zhongyangmen_C,14174,10,13192916,57,32.098889,118.778333,40,300,32.102939,118.778333,24,0,120,1500,23,4,0,3,15.00,39,1.00,524,1,-1
NJC1261-4-160-zhongyangmen_C,14174,10,15879892,57,32.098889,118.778333,40,300,32.102939,118.778333,24,0,120,1500,23,4,0,3,15.00,39,1.00,524,1,-1
NJC1261-4-160-zhongyangmen_C,14174,10,18566868,57,32.098889,118.778333,40,300,32.102939,118.778333,24,0,120,1500,23,4,0,3,15.00,39,1.00,524,1,-1
NJC1261-5-160-zhongyangmen_C,14174,10,10505941,225,32.098889,118.778333,40,300,32.095381,118.780724,17,150,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1261-5-160-zhongyangmen_C,14174,10,13192917,225,32.098889,118.778333,40,300,32.095381,118.780724,17,150,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1261-5-160-zhongyangmen_C,14174,10,15879893,225,32.098889,118.778333,40,300,32.095381,118.780724,17,150,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1261-5-160-zhongyangmen_C,14174,10,18566869,225,32.098889,118.778333,40,300,32.095381,118.780724,17,150,120,1500,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1261-6-160-zhongyangmen_C,14174,10,10505942,393,32.098889,118.778333,40,300,32.097177,118.774000,18,245,120,1500,18,3,0,1,15.00,39,1.00,524,1,-1
NJC1261-6-160-zhongyangmen_C,14174,10,13192918,393,32.098889,118.778333,40,300,32.097177,118.774000,18,245,120,1500,18,3,0,1,15.00,39,1.00,524,1,-1
NJC1261-6-160-zhongyangmen_C,14174,10,15879894,393,32.098889,118.778333,40,300,32.097177,118.774000,18,245,120,1500,18,3,0,1,15.00,39,1.00,524,1,-1
NJC1261-6-160-zhongyangmen_C,14174,10,18566870,393,32.098889,118.778333,40,300,32.097177,118.774000,18,245,120,1500,18,3,0,1,15.00,39,1.00,524,1,-1
NJC1263-4-160-cheqiaofengongsi_C,14174,10,10505972,147,32.100149,118.821107,35,300,32.104199,118.821107,12,0,120,1500,15,2,0,1,15.00,39,1.00,524,1,-1
NJC1263-4-160-cheqiaofengongsi_C,14174,10,13192948,147,32.100149,118.821107,35,300,32.104199,118.821107,12,0,120,1500,15,2,0,1,15.00,39,1.00,524,1,-1
NJC1263-4-160-cheqiaofengongsi_C,14174,10,15879924,147,32.100149,118.821107,35,300,32.104199,118.821107,12,0,120,1500,15,2,0,1,15.00,39,1.00,524,1,-1
NJC1263-4-160-cheqiaofengongsi_C,14174,10,18566900,147,32.100149,118.821107,35,300,32.104199,118.821107,12,0,120,1500,15,2,0,1,15.00,39,1.00,524,1,-1
NJC1263-5-160-cheqiaofengongsi_C,14174,10,10505973,315,32.100149,118.821107,35,300,32.098124,118.825248,16,120,120,1500,18,4,0,1,15.00,39,1.00,524,1,-1
NJC1263-5-160-cheqiaofengongsi_C,14174,10,13192949,315,32.100149,118.821107,35,300,32.098124,118.825248,16,120,120,1500,18,4,0,1,15.00,39,1.00,524,1,-1
NJC1263-5-160-cheqiaofengongsi_C,14174,10,15879925,315,32.100149,118.821107,35,300,32.098124,118.825248,16,120,120,1500,18,4,0,1,15.00,39,1.00,524,1,-1
NJC1263-5-160-cheqiaofengongsi_C,14174,10,18566901,315,32.100149,118.821107,35,300,32.098124,118.825248,16,120,120,1500,18,4,0,1,15.00,39,1.00,524,1,-1
NJC1263-6-160-cheqiaofengongsi_C,14174,10,10505974,483,32.100149,118.821107,35,300,32.098124,118.816966,13,240,120,1500,15,2,0,1,15.00,39,1.00,524,1,-1
NJC1263-6-160-cheqiaofengongsi_C,14174,10,13192950,483,32.100149,118.821107,35,300,32.098124,118.816966,13,240,120,1500,15,2,0,1,15.00,39,1.00,524,1,-1
NJC1263-6-160-cheqiaofengongsi_C,14174,10,15879926,483,32.100149,118.821107,35,300,32.098124,118.816966,13,240,120,1500,15,2,0,1,15.00,39,1.00,524,1,-1
NJC1263-6-160-cheqiaofengongsi_C,14174,10,18566902,483,32.100149,118.821107,35,300,32.098124,118.816966,13,240,120,1500,15,2,0,1,15.00,39,1.00,524,1,-1
NJC645-0-283-xingang_BBU_2,14174,10,13192960,151,32.159167,118.879722,50,300,32.159167,118.879722,50,0,360,800,47,4,0,1,15.00,39,1.00,524,1,-1
NJC645-0-283-xingang_BBU_2,14174,10,18566912,151,32.159167,118.879722,50,300,32.159167,118.879722,50,0,360,800,47,4,0,1,15.00,39,1.00,524,1,-1
NJC645-1-242-xingang_BBU_2,14174,10,13192961,319,32.157778,118.890833,46,300,32.157778,118.890833,45,0,360,800,45,6,0,1,15.00,39,1.00,524,1,-1
NJC645-1-242-xingang_BBU_2,14174,10,18566913,319,32.157778,118.890833,46,300,32.157778,118.890833,45,0,360,800,45,6,0,1,15.00,39,1.00,524,1,-1
NJC645-2-242-xingang_BBU_2,14174,10,13192962,487,32.157778,118.890833,46,300,32.157778,118.890833,45,0,360,800,45,6,0,1,15.00,39,1.00,524,1,-1
NJC645-2-242-xingang_BBU_2,14174,10,18566914,487,32.157778,118.890833,46,300,32.157778,118.890833,45,0,360,800,45,6,0,1,15.00,39,1.00,524,1,-1
NJC686-0-201-outaigongsi_BBU_1,14174,10,13192976,105,32.228889,119.100833,51,300,32.228889,119.100833,16,0,360,500,15,1,0,1,15.00,39,1.00,524,1,-1
NJC686-0-201-outaigongsi_BBU_1,14174,10,18566928,105,32.228889,119.100833,51,300,32.228889,119.100833,16,0,360,500,15,1,0,1,15.00,39,1.00,524,1,-1
